ZIP,state,far1,far2,far3,far4,gridpop,sqmi,density,fr1pop,fr2pop,fr3pop,fr4pop,pctfr1,pctfr2,pctfr3,pctfr4
38343,TN,0,0,0,0,"16,650",151.7,109.8,0,0,0,0,0.0,0.0,0.0,0.0
38344,TN,0,0,0,0,"9,329",167.6,55.7,376,376,367,367,4.0,4.0,3.9,3.9
38345,TN,0,0,0,0,"1,839",52.9,34.7,31,31,31,31,1.7,1.7,1.7,1.7
38347,TN,0,0,0,0,394,6.7,58.8,0,0,0,0,0.0,0.0,0.0,0.0
38348,TN,0,0,0,0,"1,142",52.6,21.7,0,0,0,0,0.0,0.0,0.0,0.0
38351,TN,0,0,0,0,"16,393",220.4,74.4,116,116,116,116,0.7,0.7,0.7,0.7
38352,TN,0,0,0,0,555,18.2,30.4,0,0,0,0,0.0,0.0,0.0,0.0
38355,TN,0,0,0,0,"2,517",33.3,75.7,0,0,0,0,0.0,0.0,0.0,0.0
38356,TN,0,0,0,0,"2,359",78.5,30.1,0,0,0,0,0.0,0.0,0.0,0.0
38357,TN,1,1,0,0,"2,822",62.0,45.5,"2,025","2,025",406,406,71.8,71.8,14.4,14.4
38358,TN,0,0,0,0,"11,738",84.8,138.5,42,42,42,42,0.4,0.4,0.4,0.4
38359,TN,0,0,0,0,339,8.5,39.8,0,0,0,0,0.0,0.0,0.0,0.0
38361,TN,0,0,0,0,"1,052",51.9,20.3,405,405,405,402,38.5,38.5,38.5,38.2
38362,TN,0,0,0,0,"1,197",9.3,128.7,0,0,0,0,0.0,0.0,0.0,0.0
38363,TN,0,0,0,0,"5,879",90.3,65.1,464,464,464,464,7.9,7.9,7.9,7.9
38366,TN,0,0,0,0,"2,229",44.9,49.7,0,0,0,0,0.0,0.0,0.0,0.0
38367,TN,1,1,0,0,"2,977",77.5,38.4,"1,515","1,515",893,893,50.9,50.9,30.0,30.0
38368,TN,0,0,0,0,"1,644",46.3,35.5,52,52,52,52,3.2,3.2,3.2,3.2
38369,TN,0,0,0,0,"2,096",42.7,49.1,60,60,60,60,2.9,2.9,2.9,2.9
38370,TN,0,0,0,0,682,17.0,40.0,168,168,168,168,24.6,24.6,24.6,24.6
38371,TN,0,0,0,0,"1,344",42.8,31.4,359,359,359,359,26.7,26.7,26.7,26.7
38372,TN,1,1,1,0,"17,238",329.7,52.3,"15,356","15,356","15,356","2,662",89.1,89.1,89.1,15.4
38374,TN,0,0,0,0,"1,758",46.7,37.7,358,358,358,358,20.4,20.4,20.4,20.4
38375,TN,0,0,0,0,"8,494",106.5,79.7,790,790,707,707,9.3,9.3,8.3,8.3
38376,TN,1,1,0,0,422,16.7,25.3,395,395,167,136,93.6,93.6,39.7,32.3
38379,TN,0,0,0,0,"1,168",34.2,34.1,191,191,185,185,16.4,16.4,15.9,15.9
38380,TN,1,1,1,1,545,43.8,12.4,357,357,357,357,65.5,65.5,65.5,65.5
38381,TN,0,0,0,0,"1,737",72.3,24.0,5,5,5,5,0.3,0.3,0.3,0.3
38382,TN,0,0,0,0,"9,749",162.9,59.9,168,168,168,168,1.7,1.7,1.7,1.7
38387,TN,0,0,0,0,366,46.1,7.9,102,102,102,102,27.9,27.9,27.9,27.9
38388,TN,0,0,0,0,"1,617",69.9,23.1,91,91,91,91,5.6,5.6,5.6,5.6
38390,TN,0,0,0,0,811,29.8,27.2,0,0,0,0,0.0,0.0,0.0,0.0
38391,TN,0,0,0,0,"1,237",53.3,23.2,0,0,0,0,0.0,0.0,0.0,0.0
38392,TN,0,0,0,0,686,32.0,21.4,0,0,0,0,0.0,0.0,0.0,0.0
38401,TN,0,0,0,0,"50,760",305.4,166.2,123,0,0,0,0.2,0.0,0.0,0.0
38425,TN,1,1,1,1,"3,641",116.2,31.3,"3,567","3,567","3,567","3,567",98.0,98.0,98.0,98.0
38449,TN,0,0,0,0,"3,268",70.8,46.2,6,6,6,6,0.2,0.2,0.2,0.2
38450,TN,0,0,0,0,"2,720",85.1,32.0,190,190,190,190,7.0,7.0,7.0,7.0
38451,TN,0,0,0,0,"4,181",80.6,51.9,144,2,2,2,3.4,0.0,0.0,0.0
38452,TN,0,0,0,0,"1,001",54.3,18.4,0,0,0,0,0.0,0.0,0.0,0.0
38453,TN,0,0,0,0,349,18.7,18.6,39,39,39,39,11.2,11.2,11.2,11.2
38454,TN,0,0,0,0,"1,119",68.5,16.3,331,164,164,164,29.6,14.7,14.7,14.7
38456,TN,0,0,0,0,"4,057",67.7,59.9,"1,392","1,101",877,877,34.3,27.1,21.6,21.6
38457,TN,0,0,0,0,854,24.5,34.8,11,11,11,11,1.3,1.3,1.3,1.3
38459,TN,0,0,0,0,372,23.5,15.9,52,52,52,52,14.0,14.0,14.0,14.0
38460,TN,0,0,0,0,"1,096",23.2,47.2,207,207,207,207,18.9,18.9,18.9,18.9
38461,TN,0,0,0,0,"1,228",59.3,20.7,429,11,11,11,34.9,0.9,0.9,0.9
38462,TN,1,0,0,0,"9,845",212.1,46.4,"9,443","1,848","1,846","1,209",95.9,18.8,18.8,12.3
38463,TN,0,0,0,0,"2,925",115.8,25.3,312,312,312,312,10.7,10.7,10.7,10.7
38464,TN,0,0,0,0,"21,459",266.6,80.5,"2,148","2,087","1,514","1,514",10.0,9.7,7.1,7.1
38468,TN,0,0,0,0,"4,982",100.1,49.8,"1,347","1,347","1,288","1,288",27.0,27.0,25.9,25.9
38469,TN,0,0,0,0,"4,129",74.8,55.2,37,37,37,37,0.9,0.9,0.9,0.9
38471,TN,0,0,0,0,584,83.7,7.0,40,40,40,40,6.8,6.8,6.8,6.8
38472,TN,0,0,0,0,"2,717",96.2,28.2,660,119,119,119,24.3,4.4,4.4,4.4
38473,TN,0,0,0,0,"1,009",28.0,36.0,23,23,23,23,2.3,2.3,2.3,2.3
38474,TN,0,0,0,0,"7,193",106.9,67.3,790,30,30,30,11.0,0.4,0.4,0.4
38475,TN,1,1,1,1,650,60.5,10.8,586,586,586,506,90.2,90.2,90.2,77.8
38476,TN,0,0,0,0,"1,037",48.3,21.5,77,33,33,33,7.4,3.2,3.2,3.2
38477,TN,0,0,0,0,"2,726",87.5,31.2,429,429,429,429,15.7,15.7,15.7,15.7
38478,TN,0,0,0,0,"18,307",279.7,65.5,"2,908","2,162","2,092","2,051",15.9,11.8,11.4,11.2
38481,TN,0,0,0,0,818,8.3,98.3,0,0,0,0,0.0,0.0,0.0,0.0
38482,TN,0,0,0,0,"1,592",48.1,33.1,0,0,0,0,0.0,0.0,0.0,0.0
38483,TN,0,0,0,0,"4,241",89.8,47.2,"2,050",466,428,428,48.3,11.0,10.1,10.1
38485,TN,0,0,0,0,"6,664",295.3,22.6,927,927,927,926,13.9,13.9,13.9,13.9
38486,TN,1,1,1,1,912,67.6,13.5,860,860,860,860,94.3,94.3,94.3,94.3
38487,TN,0,0,0,0,963,41.8,23.1,18,0,0,0,1.9,0.0,0.0,0.0
38488,TN,0,0,0,0,"2,027",51.8,39.1,0,0,0,0,0.0,0.0,0.0,0.0
38501,TN,1,0,0,0,"32,942",85.1,387.2,"21,693",0,0,0,65.9,0.0,0.0,0.0
38504,TN,1,1,1,1,800,37.0,21.6,800,800,800,800,100.0,100.0,100.0,100.0
38506,TN,1,0,0,0,"21,793",165.9,131.4,"18,256",0,0,0,83.8,0.0,0.0,0.0
38541,TN,1,1,1,1,"1,436",59.7,24.0,"1,436",860,860,860,100.0,59.9,59.9,59.9
38542,TN,1,1,1,1,79,5.0,15.7,79,42,42,42,100.0,52.5,52.5,52.5
38543,TN,1,0,0,0,645,42.2,15.3,645,167,167,167,100.0,25.9,25.9,25.9
38544,TN,0,0,0,0,"6,377",90.2,70.7,"2,511",189,189,189,39.4,3.0,3.0,3.0
38545,TN,1,0,0,0,"1,076",23.1,46.7,781,0,0,0,72.6,0.0,0.0,0.0
38547,TN,0,0,0,0,"1,454",28.7,50.7,0,0,0,0,0.0,0.0,0.0,0.0
38548,TN,0,0,0,0,679,28.8,23.6,54,0,0,0,8.0,0.0,0.0,0.0
38549,TN,1,1,1,1,"3,507",79.3,44.2,"3,507","1,975","1,975","1,975",100.0,56.3,56.3,56.3
38551,TN,1,1,1,1,"4,145",107.2,38.7,"4,145","2,321","2,321","2,321",100.0,56.0,56.0,56.0
38552,TN,0,0,0,0,678,13.3,51.0,0,0,0,0,0.0,0.0,0.0,0.0
38553,TN,1,0,0,0,"2,106",52.8,39.9,"2,106",823,804,804,100.0,39.1,38.2,38.2
38554,TN,1,0,0,0,884,34.0,26.0,884,82,82,82,100.0,9.3,9.3,9.3
38555,TN,0,0,0,0,"16,169",98.6,164.0,"1,851","1,180",131,131,11.4,7.3,0.8,0.8
38556,TN,1,1,1,1,"11,988",325.3,36.9,"11,988","11,678","11,678","11,678",100.0,97.4,97.4,97.4
38558,TN,0,0,0,0,"4,810",34.2,140.8,"1,199","1,199",577,428,24.9,24.9,12.0,8.9
38559,TN,1,0,0,0,946,14.1,66.9,946,15,15,15,100.0,1.6,1.6,1.6
38560,TN,0,0,0,0,"1,135",35.8,31.7,142,68,68,68,12.5,6.0,6.0,6.0
38562,TN,1,0,0,0,"6,527",156.3,41.7,"6,430",231,231,231,98.5,3.5,3.5,3.5
38563,TN,0,0,0,0,"2,176",36.3,60.0,0,0,0,0,0.0,0.0,0.0,0.0
38564,TN,0,0,0,0,458,27.2,16.8,123,0,0,0,26.9,0.0,0.0,0.0
38565,TN,1,0,0,0,678,8.7,78.3,678,135,135,135,100.0,19.9,19.9,19.9
38567,TN,0,0,0,0,891,22.7,39.2,0,0,0,0,0.0,0.0,0.0,0.0
38568,TN,1,0,0,0,"1,886",68.4,27.6,"1,886",99,99,99,100.0,5.2,5.2,5.2
38569,TN,0,0,0,0,356,12.9,27.5,0,0,0,0,0.0,0.0,0.0,0.0
38570,TN,1,0,0,0,"9,027",105.9,85.2,"9,027",179,179,179,100.0,2.0,2.0,2.0
38571,TN,0,0,0,0,"11,784",222.3,53.0,"4,528",907,358,358,38.4,7.7,3.0,3.0
38572,TN,1,0,0,0,"9,504",165.3,57.5,"5,788","4,518","1,174","1,174",60.9,47.5,12.4,12.4
38573,TN,1,0,0,0,"2,225",74.5,29.9,"2,225","1,033","1,033","1,033",100.0,46.4,46.4,46.4
38574,TN,1,0,0,0,"7,117",167.5,42.5,"7,091",356,356,356,99.6,5.0,5.0,5.0
38575,TN,1,1,1,1,"1,165",42.3,27.5,"1,165","1,131","1,131","1,131",100.0,97.1,97.1,97.1
38577,TN,1,1,1,1,"1,315",101.5,13.0,"1,315","1,254","1,254","1,254",100.0,95.4,95.4,95.4
38578,TN,1,0,0,0,101,0.2,561.1,101,0,0,0,100.0,0.0,0.0,0.0
38579,TN,1,0,0,0,"1,167",20.8,56.0,"1,167",6,6,6,100.0,0.5,0.5,0.5
38580,TN,1,0,0,0,"1,494",36.3,41.2,"1,494",86,86,86,100.0,5.8,5.8,5.8
38581,TN,0,0,0,0,"4,234",105.8,40.0,"2,046",803,231,231,48.3,19.0,5.5,5.5
38582,TN,0,0,0,0,"1,238",44.1,28.1,100,0,0,0,8.1,0.0,0.0,0.0
38583,TN,1,0,0,0,"21,533",378.8,56.9,"21,073","1,054","1,008","1,008",97.9,4.9,4.7,4.7
38585,TN,1,0,0,0,"3,942",182.8,21.6,"3,334",911,892,892,84.6,23.1,22.6,22.6
38587,TN,1,0,0,0,"1,089",28.0,38.9,"1,089",225,203,203,100.0,20.7,18.6,18.6
38588,TN,1,0,0,0,"1,024",85.5,12.0,"1,024",478,478,478,100.0,46.7,46.7,46.7
38589,TN,1,1,1,1,221,28.3,7.8,221,140,140,140,100.0,63.3,63.3,63.3
38601,MS,0,0,0,0,"2,072",108.3,19.1,881,881,426,426,42.5,42.5,20.6,20.6
38603,MS,0,0,0,0,"3,563",179.7,19.8,984,984,984,959,27.6,27.6,27.6,26.9
38606,MS,0,0,0,0,"14,883",238.6,62.4,"4,950","4,950","4,324","4,144",33.3,33.3,29.1,27.8
38610,MS,1,1,1,0,"3,317",90.3,36.7,"2,387","1,692","1,692","1,444",72.0,51.0,51.0,43.5
38611,MS,0,0,0,0,"14,251",181.1,78.7,54,54,54,54,0.4,0.4,0.4,0.4
38614,MS,1,1,0,0,"24,239",375.0,64.6,"24,239","24,239",220,220,100.0,100.0,0.9,0.9
38617,MS,1,1,0,0,"2,977",91.7,32.5,"2,723","2,723",95,95,91.5,91.5,3.2,3.2
38618,MS,0,0,0,0,"11,020",204.5,53.9,"2,075","2,075","2,075","2,075",18.8,18.8,18.8,18.8
38619,MS,0,0,0,0,"4,783",151.9,31.5,545,545,545,545,11.4,11.4,11.4,11.4
38620,MS,0,0,0,0,"3,647",62.1,58.8,"1,080","1,080","1,075",942,29.6,29.6,29.5,25.8
38621,MS,0,0,0,0,"2,212",81.2,27.2,388,388,388,388,17.5,17.5,17.5,17.5
38625,MS,1,0,0,0,"1,216",40.0,30.4,"1,216",387,387,383,100.0,31.8,31.8,31.5
38626,MS,1,1,0,0,"1,690",201.8,8.4,892,892,694,694,52.8,52.8,41.1,41.1
38627,MS,1,1,1,1,922,33.6,27.4,922,607,602,602,100.0,65.8,65.4,65.4
38629,MS,1,1,1,1,"1,360",34.3,39.7,"1,301","1,301","1,301",909,95.7,95.7,95.7,66.8
38631,MS,1,1,0,0,"1,302",0.9,1385.1,"1,302","1,302",0,0,100.0,100.0,0.0,0.0
38632,MS,0,0,0,0,"16,361",178.7,91.6,17,17,17,17,0.1,0.1,0.1,0.1
38633,MS,0,0,0,0,"2,270",112.8,20.1,285,285,285,285,12.6,12.6,12.6,12.6
38635,MS,0,0,0,0,"15,489",334.4,46.3,398,398,398,398,2.6,2.6,2.6,2.6
38637,MS,0,0,0,0,"19,380",14.8,1308.6,0,0,0,0,0.0,0.0,0.0,0.0
38641,MS,0,0,0,0,"2,051",79.4,25.8,1,1,1,1,0.0,0.0,0.0,0.0
38642,MS,0,0,0,0,"2,536",88.1,28.8,154,154,154,154,6.1,6.1,6.1,6.1
38643,MS,1,1,0,0,"3,627",139.5,26.0,"3,627","3,627","1,287",474,100.0,100.0,35.5,13.1
38645,MS,1,1,0,0,"1,235",54.0,22.9,"1,235","1,235",5,5,100.0,100.0,0.4,0.4
38646,MS,1,1,0,0,"4,263",156.8,27.2,"4,263","4,263",636,558,100.0,100.0,14.9,13.1
38647,MS,0,0,0,0,"1,049",71.4,14.7,119,119,119,119,11.3,11.3,11.3,11.3
38650,MS,1,0,0,0,"3,791",77.4,49.0,"2,007",942,942,942,52.9,24.8,24.8,24.8
38651,MS,0,0,0,0,"4,946",35.9,137.6,0,0,0,0,0.0,0.0,0.0,0.0
38652,MS,0,0,0,0,"15,582",153.6,101.5,"7,485","1,563","1,563","1,563",48.0,10.0,10.0,10.0
38654,MS,0,0,0,0,"27,562",98.3,280.5,0,0,0,0,0.0,0.0,0.0,0.0
38655,MS,1,1,0,0,"30,075",418.6,71.9,"29,717","29,265","1,178","1,174",98.8,97.3,3.9,3.9
38658,MS,0,0,0,0,"2,031",44.8,45.3,929,929,929,879,45.7,45.7,45.7,43.3
38659,MS,0,0,0,0,"2,399",93.1,25.8,172,172,172,172,7.2,7.2,7.2,7.2
38661,MS,0,0,0,0,"1,986",37.6,52.8,0,0,0,0,0.0,0.0,0.0,0.0
38663,MS,1,1,1,0,"11,210",188.4,59.5,"11,210","11,173","11,057","2,748",100.0,99.7,98.6,24.5
38664,MS,0,0,0,0,"1,320",92.0,14.4,0,0,0,0,0.0,0.0,0.0,0.0
38665,MS,0,0,0,0,"2,061",55.8,36.9,427,427,427,427,20.7,20.7,20.7,20.7
38666,MS,0,0,0,0,"7,233",143.3,50.5,"1,453","1,453","1,347","1,347",20.1,20.1,18.6,18.6
38668,MS,0,0,0,0,"12,833",158.5,81.0,871,871,871,871,6.8,6.8,6.8,6.8
38670,MS,1,1,1,0,"1,567",78.6,19.9,992,992,904,781,63.3,63.3,57.7,49.8
38671,MS,0,0,0,0,"25,580",21.8,1171.8,0,0,0,0,0.0,0.0,0.0,0.0
38672,MS,0,0,0,0,"3,092",14.9,208.2,0,0,0,0,0.0,0.0,0.0,0.0
38673,MS,1,1,1,1,674,28.8,23.4,674,674,361,361,100.0,100.0,53.6,53.6
38674,MS,1,1,1,1,"1,015",38.0,26.7,954,954,954,954,94.0,94.0,94.0,94.0
38676,MS,0,0,0,0,"6,695",203.9,32.8,619,619,619,619,9.2,9.2,9.2,9.2
38677,MS,1,1,0,0,"3,034",0.7,4100.0,"3,034","3,034",0,0,100.0,100.0,0.0,0.0
38680,MS,0,0,0,0,"4,109",24.7,166.3,0,0,0,0,0.0,0.0,0.0,0.0
38683,MS,1,1,0,0,"4,626",119.5,38.7,"2,921","2,921","1,820","1,820",63.1,63.1,39.3,39.3
38685,MS,0,0,0,0,"1,071",63.3,16.9,83,83,83,83,7.7,7.7,7.7,7.7
38701,MS,1,0,0,0,"27,935",183.0,152.6,"27,935",111,111,111,100.0,0.4,0.4,0.4
38703,MS,1,0,0,0,"21,462",175.6,122.2,"21,462",29,29,29,100.0,0.1,0.1,0.1
38720,MS,1,1,0,0,657,42.5,15.5,657,657,91,91,100.0,100.0,13.9,13.9
38721,MS,1,1,1,1,"2,354",144.8,16.3,"2,354","1,519","1,483","1,483",100.0,64.5,63.0,63.0
38725,MS,1,0,0,0,"1,360",161.6,8.4,"1,360",156,156,156,100.0,11.5,11.5,11.5
38726,MS,1,1,1,1,162,31.3,5.2,162,123,123,123,100.0,75.5,75.5,75.5
38730,MS,1,0,0,0,"1,912",57.5,33.3,"1,912",369,89,89,100.0,19.3,4.7,4.7
38731,MS,1,0,0,0,131,11.7,11.2,131,64,64,64,100.0,48.5,48.5,48.5
38732,MS,1,0,0,0,"20,246",145.5,139.1,"20,246","4,067",182,182,100.0,20.1,0.9,0.9
38736,MS,1,0,0,0,"1,761",71.5,24.6,"1,761",268,158,158,100.0,15.2,9.0,9.0
38737,MS,1,1,1,0,"8,537",150.4,56.8,"8,537","7,942","4,584",252,100.0,93.0,53.7,3.0
38740,MS,1,1,0,0,801,69.5,11.5,801,801,84,84,100.0,100.0,10.5,10.5
38744,MS,1,1,1,1,510,33.7,15.1,510,288,288,288,100.0,56.5,56.5,56.5
38746,MS,1,1,1,1,"1,092",110.8,9.9,"1,092","1,092","1,063","1,060",100.0,100.0,97.3,97.1
38748,MS,1,0,0,0,"5,971",267.7,22.3,"5,971",609,609,609,100.0,10.2,10.2,10.2
38751,MS,1,0,0,0,"13,383",142.9,93.6,"13,383",439,273,273,100.0,3.3,2.0,2.0
38753,MS,1,0,0,0,"1,929",97.2,19.9,"1,929",445,257,257,100.0,23.1,13.3,13.3
38754,MS,1,1,0,0,"1,501",71.8,20.9,"1,501",787,431,407,100.0,52.4,28.7,27.1
38756,MS,1,0,0,0,"7,499",125.6,59.7,"7,499",54,54,54,100.0,0.7,0.7,0.7
38759,MS,1,1,0,0,"1,298",44.0,29.5,"1,298","1,279",360,360,100.0,98.5,27.7,27.7
38761,MS,1,0,0,0,"3,193",53.9,59.2,"3,193",18,18,18,100.0,0.6,0.6,0.6
38762,MS,1,1,0,0,"3,571",56.0,63.8,"3,571","3,571",152,152,100.0,100.0,4.3,4.3
38769,MS,1,1,1,1,"3,552",64.3,55.2,"3,552","3,060","2,242","2,242",100.0,86.1,63.1,63.1
38771,MS,1,0,0,0,"3,612",63.5,56.8,"3,612",131,69,69,100.0,3.6,1.9,1.9
38773,MS,1,0,0,0,"4,068",123.4,33.0,"4,068",331,196,196,100.0,8.1,4.8,4.8
38774,MS,1,1,0,0,"3,043",52.5,57.9,"3,043","3,043",90,90,100.0,100.0,3.0,3.0
38778,MS,1,0,0,0,"1,943",60.0,32.4,"1,943",280,207,207,100.0,14.4,10.7,10.7
38780,MS,0,0,0,0,0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
38801,MS,1,0,0,0,"29,587",71.7,412.8,"29,587",0,0,0,100.0,0.0,0.0,0.0
38804,MS,1,0,0,0,"17,219",86.4,199.3,"17,219",0,0,0,100.0,0.0,0.0,0.0
38821,MS,1,0,0,0,"12,619",138.5,91.1,"12,619","2,288","2,288","1,667",100.0,18.1,18.1,13.2
38824,MS,1,0,0,0,"7,913",124.4,63.6,"7,913",128,128,128,100.0,1.6,1.6,1.6
38826,MS,1,0,0,0,"3,873",40.7,95.1,"3,873",0,0,0,100.0,0.0,0.0,0.0
38827,MS,0,0,0,0,"2,722",37.5,72.5,688,663,663,663,25.3,24.4,24.4,24.4
38828,MS,1,0,0,0,"2,911",70.7,41.2,"2,911",6,6,6,100.0,0.2,0.2,0.2
38829,MS,1,0,0,0,"18,070",269.2,67.1,"17,625","4,246","4,029","3,763",97.5,23.5,22.3,20.8
38833,MS,0,0,0,0,"2,455",52.4,46.9,145,145,73,73,5.9,5.9,3.0,3.0
38834,MS,0,0,0,0,"27,363",235.5,116.2,"13,632","13,623","1,064","1,064",49.8,49.8,3.9,3.9
38838,MS,0,0,0,0,"1,601",50.4,31.8,194,192,192,192,12.1,12.0,12.0,12.0
38841,MS,1,0,0,0,"3,753",51.3,73.2,"3,753",87,87,87,100.0,2.3,2.3,2.3
38843,MS,1,0,0,0,"11,613",211.5,54.9,"11,613",841,841,841,100.0,7.2,7.2,7.2
38844,MS,1,1,1,1,282,18.0,15.7,282,282,282,282,100.0,100.0,100.0,100.0
38846,MS,0,0,0,0,"2,382",44.0,54.1,881,881,482,482,37.0,37.0,20.2,20.2
38847,MS,1,0,0,0,"3,570",92.7,38.5,"2,368","1,727","1,727","1,727",66.3,48.4,48.4,48.4
38848,MS,1,1,1,1,870,82.0,10.6,870,743,743,743,100.0,85.4,85.4,85.4
38849,MS,1,0,0,0,"4,478",87.7,51.0,"4,478",35,35,35,100.0,0.8,0.8,0.8
38850,MS,1,1,1,1,"3,209",110.0,29.2,"3,209","1,726","1,726","1,726",100.0,53.8,53.8,53.8
38851,MS,1,0,0,0,"9,537",229.8,41.5,"9,537","3,263","3,263","2,677",100.0,34.2,34.2,28.1
38852,MS,0,0,0,0,"9,138",206.4,44.3,"1,292","1,292","1,279","1,279",14.1,14.1,14.0,14.0
38855,MS,1,0,0,0,"4,345",73.0,59.5,"4,345",2,2,2,100.0,0.0,0.0,0.0
38856,MS,1,0,0,0,"1,552",41.1,37.7,"1,552",131,131,131,100.0,8.4,8.4,8.4
38857,MS,1,0,0,0,"2,553",17.6,144.7,"2,553",0,0,0,100.0,0.0,0.0,0.0
38858,MS,1,0,0,0,"7,122",130.1,54.7,"7,122",295,295,295,100.0,4.1,4.1,4.1
38859,MS,1,0,0,0,864,54.0,16.0,767,262,262,262,88.8,30.4,30.4,30.4
38860,MS,1,0,0,0,"6,489",147.7,43.9,"6,489",463,463,463,100.0,7.1,7.1,7.1
38862,MS,1,0,0,0,"3,078",32.8,94.0,"3,078",0,0,0,100.0,0.0,0.0,0.0
38863,MS,1,0,0,0,"17,042",269.0,63.4,"17,042",690,690,690,100.0,4.0,4.0,4.0
38864,MS,1,0,0,0,"1,477",78.4,18.9,"1,477",620,618,618,100.0,41.9,41.8,41.8
38865,MS,1,1,0,0,"4,399",105.3,41.8,"4,275","3,113","1,924","1,924",97.2,70.8,43.7,43.7
38866,MS,1,0,0,0,"8,466",70.9,119.4,"8,466",90,90,90,100.0,1.1,1.1,1.1
38868,MS,1,0,0,0,"5,015",63.9,78.5,"5,015",0,0,0,100.0,0.0,0.0,0.0
38870,MS,1,0,0,0,"2,796",43.6,64.2,"2,796","1,194","1,194","1,194",100.0,42.7,42.7,42.7
38871,MS,1,0,0,0,"1,926",63.6,30.3,"1,926",537,429,429,100.0,27.9,22.3,22.3
38873,MS,0,0,0,0,"2,672",91.0,29.4,551,551,551,551,20.6,20.6,20.6,20.6
38876,MS,1,0,0,0,"1,203",88.8,13.6,"1,203",201,201,201,100.0,16.7,16.7,16.7
38878,MS,1,1,1,1,"3,016",99.5,30.3,"3,016","3,016","3,016","1,623",100.0,100.0,100.0,53.8
38901,MS,1,1,0,0,"19,461",178.2,109.2,"19,461","14,434",134,134,100.0,74.2,0.7,0.7
38913,MS,1,1,1,1,643,55.6,11.6,643,643,438,438,100.0,100.0,68.1,68.1
38914,MS,1,1,1,1,448,46.8,9.6,448,448,448,448,100.0,100.0,100.0,100.0
38915,MS,1,1,1,1,"4,253",134.8,31.6,"4,253","4,253","4,245","3,600",100.0,100.0,99.8,84.6
38916,MS,1,1,1,0,"5,314",187.6,28.3,"5,314","5,314","5,269","1,232",100.0,100.0,99.2,23.2
38917,MS,1,0,0,0,"3,213",92.3,34.8,"3,213",59,59,59,100.0,1.8,1.8,1.8
38920,MS,1,1,1,1,"2,105",131.1,16.1,"2,105","2,030","2,009","1,629",100.0,96.4,95.4,77.4
38921,MS,1,1,1,0,"7,015",264.8,26.5,"7,015","6,514","6,322","2,400",100.0,92.9,90.1,34.2
38922,MS,1,1,0,0,"3,944",291.5,13.5,"3,944","3,944","1,853","1,853",100.0,100.0,47.0,47.0
38923,MS,1,0,0,0,"1,783",115.7,15.4,"1,783",117,117,117,100.0,6.6,6.6,6.6
38924,MS,1,0,0,0,984,93.4,10.5,984,196,196,196,100.0,19.9,19.9,19.9
38925,MS,1,0,0,0,"2,395",137.7,17.4,"2,395","1,050",472,472,100.0,43.9,19.7,19.7
38927,MS,1,1,1,1,"1,126",66.2,17.0,"1,123","1,123","1,123","1,010",99.7,99.7,99.7,89.7
38929,MS,1,1,1,1,"1,164",69.4,16.8,"1,164","1,164",588,588,100.0,100.0,50.6,50.6
38930,MS,1,0,0,0,"28,564",265.9,107.4,"28,564",406,406,406,100.0,1.4,1.4,1.4
38940,MS,1,0,0,0,"1,758",128.9,13.6,"1,758",405,247,247,100.0,23.0,14.1,14.1
38941,MS,1,0,0,0,"6,447",165.8,38.9,"6,447",111,111,111,100.0,1.7,1.7,1.7
38943,MS,1,0,0,0,"1,059",87.6,12.1,"1,059",308,230,230,100.0,29.1,21.7,21.7
38944,MS,1,0,0,0,928,111.3,8.3,928,163,163,163,100.0,17.6,17.6,17.6
38948,MS,1,1,0,0,"1,871",91.3,20.5,"1,490","1,490",468,456,79.6,79.6,25.0,24.4
38949,MS,1,1,0,0,346,26.6,13.0,346,338,110,110,100.0,97.7,31.9,31.9
38950,MS,1,0,0,0,417,37.6,11.1,417,40,40,40,100.0,9.6,9.6,9.6
38951,MS,1,1,1,1,"1,168",41.4,28.2,"1,168","1,168","1,168",694,100.0,100.0,100.0,59.4
38952,MS,1,0,0,0,742,77.1,9.6,742,108,108,108,100.0,14.6,14.6,14.6
38953,MS,1,1,0,0,494,37.3,13.3,494,494,213,213,100.0,100.0,43.1,43.1
38954,MS,1,0,0,0,"2,203",118.3,18.6,"2,203",49,49,49,100.0,2.2,2.2,2.2
38961,MS,1,1,0,0,613,37.0,16.6,613,613,33,33,100.0,100.0,5.4,5.4
38963,MS,1,1,0,0,"4,454",169.2,26.3,"4,454","2,266",623,615,100.0,50.9,14.0,13.8
38964,MS,1,1,1,1,116,26.2,4.4,116,116,75,70,100.0,100.0,64.7,60.3
38965,MS,1,1,0,0,"8,574",194.8,44.0,"8,574","8,574","2,803","1,863",100.0,100.0,32.7,21.7
38967,MS,1,0,0,0,"7,519",137.4,54.7,"7,519",241,239,239,100.0,3.2,3.2,3.2
39038,MS,1,1,0,0,"7,300",205.6,35.5,"7,300","7,134","1,233",621,100.0,97.7,16.9,8.5
39039,MS,0,0,0,0,"2,056",130.2,15.8,420,420,345,345,20.4,20.4,16.8,16.8
39040,MS,0,0,0,0,"3,574",198.8,18.0,466,466,466,466,13.0,13.0,13.0,13.0
39041,MS,0,0,0,0,"3,664",127.8,28.7,32,32,32,32,0.9,0.9,0.9,0.9
39042,MS,0,0,0,0,"30,208",258.8,116.7,0,0,0,0,0.0,0.0,0.0,0.0
